timestamp,year,month,day,hour,minute,second,latitude,longitude,altitude_msl,altitude_ellipsoid,horizontal_accuracy,vertical_accuracy,fix_type,carrier_solution,num_satellites,pDOP,speed_2d,heading,vel_north,vel_east,vel_down,flags,source
168974.0,2026,4,20,22,55,0,32.8818895,-117.2328166,147.329,113.567,42.815,33.97,3,0,12,0.0189,1.232,0.0033441694000000003,1.061,-0.626,-0.608,0,PVT
168975.0,2026,4,20,22,55,0,32.8818918,-117.2328359,145.595,111.833,44.466,34.43,3,0,12,0.0189,1.211,0.0033441694000000003,0.99,-0.697,-0.559,0,PVT
168976.0,2026,4,20,22,55,0,32.8818146,-117.2328235,136.915,103.153,43.889,34.265,3,0,11,0.0212,0.779,0.0033441694000000003,0.489,-0.606,-0.37,0,PVT
168977.0,2026,4,20,22,55,0,32.8818138,-117.2328395,135.324,101.561,45.5,34.731,3,0,13,0.018000000000000002,0.795,0.0033441694000000003,0.461,-0.647,-0.331,0,PVT
168978.0,2026,4,20,22,56,0,32.8818156,-117.2328505,133.79,100.028,47.205,35.203,3,0,13,0.018000000000000002,0.795,0.0033441694000000003,0.55,-0.574,-0.299,0,PVT
168979.0,2026,4,20,22,56,0,32.881799,-117.2328717,134.869,101.107,43.1,35.057,3,0,11,0.0209,0.5,0.0033441694000000003,0.283,-0.412,-0.321,0,PVT
168980.0,2026,4,20,22,56,0,32.8817937,-117.2328791,133.468,99.706,44.415,35.549,3,0,12,0.0189,0.295,0.0033441694000000003,0.164,-0.246,-0.289,0,PVT
168981.0,2026,4,20,22,56,0,32.881787,-117.2328874,132.149,98.386,45.826,36.059,3,0,11,0.0192,0.135,0.0033441694000000003,-0.003,-0.134,-0.258,0,PVT
168982.0,2026,4,20,22,56,0,32.881779,-117.2328923,130.202,96.439,45.681,36.475,3,0,7,0.0463,0.093,0.0033441694000000003,-0.065,-0.067,-0.216,0,PVT
168983.0,2026,4,20,22,56,0,32.8817694,-117.2329009,128.847,95.085,44.68,36.998,3,0,7,0.0463,0.104,0.0033441694000000003,-0.023,-0.101,-0.188,0,PVT
168984.0,2026,4,20,22,56,0,32.881745,-117.2328941,126.487,92.725,40.407,36.494,3,0,8,0.0236,0.111,0.0033441694000000003,-0.096,0.057,-0.142,0,PVT
168985.0,2026,4,20,22,56,0,32.8817449,-117.2329239,124.395,90.633,37.044,35.643,3,0,10,0.019799999999999998,0.102,0.0033441694000000003,-0.066,-0.077,-0.101,0,PVT
168986.0,2026,4,20,22,56,0,32.8817272,-117.232916,121.597,87.834,36.081,35.342,3,0,10,0.0233,0.023,0.0033441694000000003,-0.01,0.021,-0.047,0,PVT
168987.0,2026,4,20,22,56,0,32.8817102,-117.2329121,118.457,84.695,35.203,35.066,3,0,11,0.0197,0.049,0.0033441694000000003,0.043,-0.022,0.015,0,PVT
168988.0,2026,4,20,22,56,0,32.8817011,-117.2329129,114.819,81.056,34.338,34.676,3,0,8,0.026600000000000002,0.111,0.0033441694000000003,0.021,0.109,0.091,0,PVT
168989.0,2026,4,20,22,56,0,32.8816903,-117.232907,111.821,78.059,33.691,34.466,3,0,10,0.0233,0.242,0.0033441694000000003,0.109,0.216,0.145,0,PVT
168990.0,2026,4,20,22,56,0,32.8816864,-117.2329036,110.002,76.239,32.127,34.423,3,0,12,0.019299999999999998,0.705,0.0033441694000000003,0.232,0.665,0.167,0,PVT
168991.0,2026,4,20,22,56,0,32.8816608,-117.2329106,107.863,74.1,30.665,34.028,3,0,11,0.0195,0.592,0.0033441694000000003,-0.299,0.511,0.203,0,PVT
168992.0,2026,4,20,22,56,0,32.8816464,-117.2329178,105.29,71.527,30.645,34.216,3,0,15,0.0159,0.383,0.0033441694000000003,-0.239,0.299,0.243,0,PVT
168993.0,2026,4,20,22,56,0,32.8816289,-117.2329181,103.015,69.253,30.67,34.445,3,0,15,0.0159,0.573,0.0033441694000000003,-0.347,0.456,0.277,0,PVT
168994.0,2026,4,20,22,56,0,32.8816057,-117.2329353,101.995,68.232,30.448,34.42,3,0,10,0.0219,0.634,0.0033441694000000003,-0.454,0.442,0.285,0,PVT
168995.0,2026,4,20,22,56,0,32.881585,-117.2329338,100.015,66.253,30.471,34.698,3,0,14,0.0169,0.791,0.0033441694000000003,-0.549,0.57,0.312,0,PVT
168996.0,2026,4,20,22,56,0,32.8815698,-117.2329418,97.791,64.028,30.441,35.004,3,0,13,0.018799999999999997,0.568,0.0033441694000000003,-0.446,0.351,0.344,0,PVT
168997.0,2026,4,20,22,56,0,32.8815427,-117.232925,91.793,58.03,29.923,34.433,3,0,12,0.0194,0.755,0.0033441694000000003,-0.734,0.178,0.434,0,PVT
168999.0,2026,4,20,22,56,0,32.8814919,-117.2329394,87.992,54.229,30.137,35.08,3,0,15,0.0159,1.151,0.0033441694000000003,-1.15,-0.048,0.482,0,PVT
169000.0,2026,4,20,22,56,0,32.8814715,-117.2329453,88.179,54.416,29.165,34.52,3,0,13,0.0168,1.231,0.0033441694000000003,-1.217,0.181,0.469,0,PVT
169001.0,2026,4,20,22,56,0,32.8814562,-117.232949,86.459,52.696,29.32,34.853,3,0,15,0.0159,1.124,0.0033441694000000003,-1.1,0.23,0.489,0,PVT
169002.0,2026,4,20,22,56,0,32.8814371,-117.2329468,84.811,51.049,28.607,34.967,3,0,16,0.0152,1.194,0.0033441694000000003,-1.112,0.435,0.507,0,PVT
169003.0,2026,4,20,22,56,0,32.8814313,-117.2329771,85.707,51.945,27.018,33.771,3,0,15,0.015300000000000001,1.197,0.0033441694000000003,-1.168,0.265,0.48,0,PVT
169004.0,2026,4,20,22,56,0,32.8814119,-117.2329734,84.941,51.178,27.264,34.054,3,0,13,0.0167,1.217,0.0033441694000000003,-1.134,0.442,0.479,0,PVT
169005.0,2026,4,20,22,56,0,32.8813969,-117.232969,83.954,50.191,27.555,34.359,3,0,14,0.0169,1.195,0.0033441694000000003,-1.045,0.579,0.485,0,PVT
169006.0,2026,4,20,22,56,0,32.8813738,-117.2329874,84.588,50.825,27.247,33.734,3,0,12,0.0194,1.423,0.0023506495,-1.304,0.569,0.461,0,PVT
169007.0,2026,4,20,22,56,0,32.8813495,-117.2329816,83.645,49.882,27.548,34.03,3,0,15,0.0159,1.61,0.0019241212999999999,-1.46,0.678,0.468,0,PVT
169008.0,2026,4,20,22,56,0,32.8813431,-117.2329742,82.647,48.884,27.874,34.347,3,0,14,0.0165,1.496,0.0019241212999999999,-1.185,0.913,0.477,0,PVT
169009.0,2026,4,20,22,56,0,32.8813263,-117.2329803,81.621,47.857,27.631,33.832,3,0,12,0.0194,1.539,0.0016945579,-1.252,0.895,0.485,0,PVT
169010.0,2026,4,20,22,56,0,32.8813107,-117.2329777,80.595,46.832,27.963,34.158,3,0,15,0.0161,1.465,0.0016945579,-1.247,0.77,0.495,0,PVT
169011.0,2026,4,20,22,56,0,32.8812968,-117.2329732,79.707,45.944,28.338,34.497,3,0,15,0.0161,1.467,0.0016945579,-1.241,0.781,0.501,0,PVT
169012.0,2026,4,20,22,56,0,32.8812747,-117.2329705,80.52,46.757,27.834,34.245,3,0,11,0.024,1.611,0.0015643383,-1.292,0.962,0.482,0,PVT
169014.0,2026,4,20,22,56,0,32.8812832,-117.232961,77.835,44.072,26.684,33.67,3,0,11,0.019,0.829,0.0015643383,-0.342,0.755,0.506,0,PVT
169015.0,2026,4,20,22,56,0,32.881268,-117.2329612,77.517,43.754,25.972,32.421,3,0,12,0.016399999999999998,0.725,0.0015643383,-0.471,0.551,0.506,0,PVT
169016.0,2026,4,20,22,56,0,32.8812654,-117.2329605,77.781,44.018,26.313,32.418,3,0,11,0.020099999999999996,0.673,0.0015643383,-0.325,0.589,0.497,0,PVT
169017.0,2026,4,20,22,56,0,32.8812558,-117.232963,77.823,44.059,26.677,32.438,3,0,13,0.0161,0.708,0.0015643383,-0.452,0.545,0.493,0,PVT
169018.0,2026,4,20,22,56,0,32.8812557,-117.2329681,78.67,44.907,27.023,32.401,3,0,10,0.0318,0.843,0.0015643383,-0.494,0.684,0.476,0,PVT
169019.0,2026,4,20,22,56,0,32.8812448,-117.2329522,77.144,43.381,27.044,31.545,3,0,11,0.020099999999999996,0.891,0.0015643383,-0.5,0.737,0.491,0,PVT
169020.0,2026,4,20,22,56,0,32.8812523,-117.2329518,76.981,43.218,27.489,31.614,3,0,10,0.032799999999999996,0.815,0.0015643383,-0.22,0.785,0.491,0,PVT
169021.0,2026,4,20,22,56,0,32.8812429,-117.2329489,75.98,42.216,26.848,31.364,3,0,12,0.0232,0.803,0.0015643383,-0.263,0.759,0.501,0,PVT
169022.0,2026,4,20,22,56,0,32.8812406,-117.23295,75.687,41.924,27.212,31.459,3,0,13,0.018000000000000002,0.831,0.0015643383,-0.336,0.76,0.503,0,PVT
169023.0,2026,4,20,22,56,0,32.8812268,-117.2329508,75.546,41.782,27.545,31.568,3,0,14,0.015600000000000001,0.996,0.0015643383,-0.661,0.744,0.502,0,PVT
169024.0,2026,4,20,22,56,0,32.8812518,-117.232951,74.82,41.057,27.493,31.126,3,0,11,0.0197,0.917,0.0015643383,-0.05,0.916,0.508,0,PVT
169025.0,2026,4,20,22,56,0,32.881244,-117.2329517,74.605,40.842,27.885,31.244,3,0,14,0.0159,0.699,0.0015643383,-0.161,0.68,0.506,0,PVT
169026.0,2026,4,20,22,56,0,32.8812334,-117.2329537,74.811,41.048,28.315,31.389,3,0,15,0.0154,0.648,0.0015643383,-0.339,0.552,0.495,0,PVT
169027.0,2026,4,20,22,56,0,32.8812179,-117.2329481,73.065,39.301,27.381,30.742,3,0,14,0.0154,0.81,0.0015643383,-0.506,0.633,0.516,0,PVT
169028.0,2026,4,20,22,56,0,32.8812199,-117.2329432,72.791,39.027,27.709,30.889,3,0,14,0.0169,0.752,0.0015643383,-0.232,0.715,0.513,0,PVT
169030.0,2026,4,20,22,56,0,32.8811909,-117.2329633,73.126,39.363,27.993,30.8,3,0,12,0.0196,0.84,0.0015643383,-0.804,0.244,0.501,0,PVT
169031.0,2026,4,20,22,56,0,32.8811699,-117.2329611,72.506,38.743,28.411,31.134,3,0,13,0.0184,1.153,0.0015643383,-1.114,0.3,0.503,0,PVT
169032.0,2026,4,20,22,56,0,32.8811587,-117.2329552,71.883,38.12,28.804,31.341,3,0,14,0.0172,1.224,0.0015643383,-1.119,0.496,0.505,0,PVT
169033.0,2026,4,20,22,56,0,32.8811593,-117.2329573,70.245,36.482,28.475,30.451,3,0,13,0.0183,1.055,0.0015643383,-0.905,0.542,0.516,0,PVT
169034.0,2026,4,20,22,56,0,32.8811425,-117.2329465,69.865,36.102,28.846,30.598,3,0,14,0.0172,1.205,0.0015643383,-0.989,0.689,0.512,0,PVT
169035.0,2026,4,20,22,56,0,32.8811386,-117.232947,69.258,35.495,29.292,30.763,3,0,14,0.0172,1.185,0.0015643383,-0.972,0.679,0.516,0,PVT
169036.0,2026,4,20,22,56,0,32.8811535,-117.2329803,71.884,38.121,28.254,30.202,3,0,13,0.0167,0.825,0.0015643383,-0.715,0.412,0.481,0,PVT
169037.0,2026,4,20,22,56,0,32.8811414,-117.2329727,71.481,37.717,28.698,30.375,3,0,15,0.016,0.947,0.0015643383,-0.777,0.541,0.479,0,PVT
169038.0,2026,4,20,22,57,0,32.8811412,-117.2329762,70.637,36.874,29.056,30.547,3,0,15,0.016,0.689,0.0015643383,-0.603,0.334,0.486,0,PVT
169039.0,2026,4,20,22,57,0,32.8811329,-117.2329755,69.146,35.383,27.671,29.765,3,0,13,0.015700000000000002,0.419,0.0015643383,-0.38,0.176,0.498,0,PVT
169040.0,2026,4,20,22,57,0,32.8811144,-117.2329716,68.278,34.515,27.085,29.644,3,0,14,0.0165,0.656,0.0015643383,-0.636,0.161,0.502,0,PVT
169041.0,2026,4,20,22,57,0,32.8811084,-117.2329669,67.648,33.884,26.624,29.551,3,0,15,0.0151,0.57,0.0015643383,-0.532,0.205,0.503,0,PVT
169042.0,2026,4,20,22,57,0,32.881086,-117.2329789,67.326,33.562,26.3,29.434,3,0,10,0.024900000000000002,0.943,0.0015643383,-0.927,-0.174,0.502,0,PVT
169043.0,2026,4,20,22,57,0,32.8810798,-117.232982,66.413,32.649,26.695,29.582,3,0,10,0.0326,0.894,0.0015643383,-0.875,-0.186,0.511,0,PVT
169044.0,2026,4,20,22,57,0,32.881079,-117.2329563,65.028,31.265,26.173,28.977,3,0,13,0.0174,0.679,0.0015643383,-0.565,0.376,0.517,0,PVT
169045.0,2026,4,20,22,57,0,32.8810637,-117.2329618,65.698,31.935,25.701,28.674,3,0,13,0.0174,0.896,0.0015643383,-0.805,0.392,0.5,0,PVT
169046.0,2026,4,20,22,57,0,32.8810384,-117.2329537,65.592,31.828,26.125,28.81,3,0,11,0.020099999999999996,1.312,0.0015643383,-1.185,0.564,0.493,0,PVT
169048.0,2026,4,20,22,57,0,32.8810145,-117.232933,64.524,30.76,26.956,29.005,3,0,9,0.0341,1.248,0.0015643383,-1.088,0.611,0.493,0,PVT
169049.0,2026,4,20,22,57,0,32.881004,-117.2329326,64.4,30.637,27.499,29.136,3,0,10,0.0326,1.197,0.0015643383,-1.074,0.528,0.487,0,PVT
169050.0,2026,4,20,22,57,0,32.8810031,-117.2329258,63.875,30.112,27.142,28.996,3,0,13,0.0226,1.008,0.0015643383,-0.818,0.59,0.486,0,PVT
169051.0,2026,4,20,22,57,0,32.8810033,-117.2329396,63.204,29.44,26.322,28.47,3,0,14,0.0167,0.781,0.0015643383,-0.771,0.125,0.488,0,PVT
169052.0,2026,4,20,22,57,0,32.8810049,-117.2329476,62.66,28.897,26.682,28.589,3,0,15,0.0166,0.629,0.0015643383,-0.628,-0.049,0.489,0,PVT
169053.0,2026,4,20,22,57,0,32.8810046,-117.2329373,61.838,28.074,26.354,28.531,3,0,16,0.0147,0.423,0.0015643383,-0.375,0.197,0.491,0,PVT
169054.0,2026,4,20,22,57,0,32.8810033,-117.2329458,59.588,25.824,25.571,28.427,3,0,14,0.022799999999999997,0.32,0.0015643383,-0.293,-0.128,0.512,0,PVT
169055.0,2026,4,20,22,57,0,32.8810045,-117.2329416,59.07,25.306,25.941,28.584,3,0,15,0.0166,0.36,0.0015643383,-0.297,0.204,0.513,0,PVT
169056.0,2026,4,20,22,57,0,32.8810095,-117.2329495,58.716,24.953,26.338,28.731,3,0,15,0.0166,0.078,0.0015643383,-0.062,-0.047,0.509,0,PVT
169057.0,2026,4,20,22,57,0,32.8810315,-117.2329667,58.924,25.16,26.484,28.776,3,0,12,0.0241,0.36,0.0015643383,0.329,-0.146,0.501,0,PVT
169058.0,2026,4,20,22,57,0,32.8810331,-117.2329649,58.638,24.874,26.86,28.91,3,0,15,0.0155,0.266,0.0015643383,0.262,0.045,0.498,0,PVT
169059.0,2026,4,20,22,57,0,32.881032,-117.2329647,58.499,24.736,27.222,29.039,3,0,16,0.015,0.226,0.0015643383,0.074,0.214,0.494,0,PVT
169060.0,2026,4,20,22,57,0,32.881037,-117.2329569,55.037,21.274,26.649,28.33,3,0,15,0.0163,0.259,0.0015643383,0.144,0.215,0.527,0,PVT
169061.0,2026,4,20,22,57,0,32.8810356,-117.2329565,54.936,21.172,26.969,28.459,3,0,15,0.0152,0.245,0.0015643383,0.09,0.228,0.521,0,PVT
169062.0,2026,4,20,22,57,0,32.8810375,-117.2329525,54.938,21.174,27.386,28.611,3,0,12,0.018000000000000002,0.371,0.0015643383,-0.006,0.371,0.516,0,PVT
169063.0,2026,4,20,22,57,0,32.8810424,-117.2329621,54.989,21.226,26.785,28.125,3,0,16,0.015,0.464,0.0015643383,0.229,0.403,0.509,0,PVT
169064.0,2026,4,20,22,57,0,32.8810327,-117.2329561,54.93,21.167,27.169,28.27,3,0,16,0.015,0.487,0.0015643383,-0.032,0.486,0.502,0,PVT
169065.0,2026,4,20,22,57,0,32.8810353,-117.2329542,54.877,21.113,27.602,28.419,3,0,16,0.015,0.494,0.0015643383,0.073,0.489,0.496,0,PVT
169066.0,2026,4,20,22,57,0,32.8810288,-117.2329652,54.002,20.238,26.498,27.787,3,0,15,0.0149,0.278,0.0015643383,-0.18,0.211,0.5,0,PVT
169067.0,2026,4,20,22,57,0,32.8810295,-117.2329642,54.224,20.46,26.842,27.928,3,0,14,0.0178,0.179,0.0015643383,0.013,0.178,0.489,0,PVT
169068.0,2026,4,20,22,57,0,32.881037,-117.2329585,54.206,20.442,27.213,28.077,3,0,15,0.0163,0.455,0.0015643383,0.3,0.342,0.483,0,PVT
169069.0,2026,4,20,22,57,0,32.8810269,-117.2329564,53.381,19.617,26.903,27.557,3,0,14,0.0166,0.363,0.0015643383,0.08,0.354,0.488,0,PVT
169070.0,2026,4,20,22,57,0,32.8810286,-117.232951,53.252,19.488,27.319,27.698,3,0,14,0.0166,0.478,0.0015643383,0.146,0.455,0.486,0,PVT
169071.0,2026,4,20,22,57,0,32.8810131,-117.2329316,52.935,19.171,26.864,27.623,3,0,15,0.0148,0.713,0.0015643383,-0.026,0.712,0.481,0,PVT
169072.0,2026,4,20,22,57,0,32.8810095,-117.2329372,53.979,20.216,26.103,27.303,3,0,13,0.0168,0.742,0.0015643383,-0.067,0.739,0.467,0,PVT
169073.0,2026,4,20,22,57,0,32.8810133,-117.2329381,53.767,20.003,26.39,27.439,3,0,12,0.0192,0.655,0.0015643383,-0.031,0.654,0.468,0,PVT
169074.0,2026,4,20,22,57,0,32.8810049,-117.2329233,52.076,18.313,26.089,26.932,3,0,15,0.0163,0.656,0.0015643383,-0.107,0.647,0.483,0,PVT
169075.0,2026,4,20,22,57,0,32.8810058,-117.2329224,51.942,18.178,25.889,26.643,3,0,13,0.018500000000000003,0.614,0.0015643383,0.128,0.6,0.481,0,PVT
169076.0,2026,4,20,22,57,0,32.8810066,-117.2329245,51.819,18.056,26.291,26.785,3,0,12,0.0192,0.365,0.0015643383,0.178,0.318,0.477,0,PVT
169077.0,2026,4,20,22,57,0,32.8810032,-117.2329236,51.802,18.038,26.732,26.94,3,0,14,0.0171,0.274,0.0015643383,0.056,0.268,0.471,0,PVT
169078.0,2026,4,20,22,57,0,32.8810007,-117.2329176,50.787,17.023,26.548,26.899,3,0,12,0.0245,0.501,0.0015643383,0.014,0.501,0.477,0,PVT
169079.0,2026,4,20,22,57,0,32.8810019,-117.232913,50.077,16.313,26.585,26.892,3,0,11,0.0255,0.406,0.0015643383,0.03,0.405,0.481,0,PVT
169080.0,2026,4,20,22,57,0,32.8810047,-117.232907,48.201,14.437,26.577,26.509,3,0,12,0.0192,0.263,0.0015643383,0.059,0.256,0.501,0,PVT
169081.0,2026,4,20,22,57,0,32.8809955,-117.2328912,47.11,13.346,25.873,25.871,3,0,14,0.015,0.587,0.0015643383,-0.293,0.509,0.509,0,PVT
169082.0,2026,4,20,22,57,0,32.880979,-117.2328883,46.712,12.949,26.143,25.99,3,0,15,0.0152,0.636,0.0015643383,-0.535,0.344,0.506,0,PVT
169083.0,2026,4,20,22,57,0,32.8809645,-117.2328826,46.442,12.678,25.799,25.97,3,0,16,0.0144,0.666,0.0015643383,-0.597,0.297,0.5,0,PVT
169084.0,2026,4,20,22,57,0,32.8809541,-117.2328654,43.727,9.963,24.823,25.608,3,0,15,0.014499999999999999,0.845,0.0015643383,-0.808,0.248,0.517,0,PVT
169085.0,2026,4,20,22,57,0,32.8809509,-117.2328646,43.447,9.683,25.1,25.729,3,0,14,0.0158,0.653,0.0015643383,-0.633,0.162,0.514,0,PVT
169086.0,2026,4,20,22,57,0,32.8809438,-117.2328582,43.056,9.292,25.424,25.889,3,0,14,0.0169,0.896,0.0015643383,-0.799,0.405,0.513,0,PVT
169087.0,2026,4,20,22,57,0,32.8809408,-117.2328509,41.758,7.994,25.46,25.861,3,0,12,0.0192,0.785,0.0015643383,-0.767,0.167,0.52,0,PVT
169088.0,2026,4,20,22,57,0,32.8809428,-117.2328457,41.529,7.765,25.803,25.997,3,0,13,0.0171,0.62,0.0015643383,-0.552,0.281,0.516,0,PVT
169089.0,2026,4,20,22,57,0,32.8809398,-117.232845,40.909,7.146,25.439,25.963,3,0,14,0.0163,0.544,0.0015643383,-0.515,0.174,0.52,0,PVT
169090.0,2026,4,20,22,57,0,32.8809124,-117.2328352,38.669,4.906,25.131,25.67,3,0,12,0.017,0.88,0.0015643383,-0.857,0.197,0.543,0,PVT
169091.0,2026,4,20,22,57,0,32.8809024,-117.2328254,38.692,4.928,25.748,25.801,3,0,12,0.019,0.895,0.0015643383,-0.812,0.377,0.534,0,PVT
169093.0,2026,4,20,22,57,0,32.8808921,-117.2328145,36.516,2.753,26.31,25.938,3,0,13,0.0171,0.817,0.0015643383,-0.672,0.464,0.551,0,PVT
169094.0,2026,4,20,22,57,0,32.8808896,-117.2328076,36.137,2.373,26.966,26.081,3,0,14,0.0169,0.741,0.0015643383,-0.548,0.498,0.55,0,PVT
169095.0,2026,4,20,22,57,0,32.8808807,-117.2327992,35.77,2.006,27.631,26.235,3,0,14,0.0169,0.904,0.0015643383,-0.66,0.618,0.548,0,PVT
169096.0,2026,4,20,22,57,0,32.8808863,-117.2327942,35.075,1.311,27.227,25.951,3,0,13,0.017,0.554,0.0015643383,-0.295,0.469,0.553,0,PVT
169097.0,2026,4,20,22,57,0,32.880891,-117.2327936,34.565,0.801,27.846,26.091,3,0,14,0.0154,0.486,0.0015643383,-0.192,0.447,0.556,0,PVT
169098.0,2026,4,20,22,58,0,32.8808911,-117.2327859,34.213,0.449,28.52,26.239,3,0,13,0.0167,0.443,0.0015643383,-0.081,0.435,0.554,0,PVT
169099.0,2026,4,20,22,58,0,32.8808836,-117.2327841,34.676,0.912,28.268,26.137,3,0,12,0.019,0.334,0.0015643383,-0.208,0.261,0.546,0,PVT
169100.0,2026,4,20,22,58,0,32.8808948,-117.2327873,34.046,0.282,28.907,26.29,3,0,12,0.019,0.105,0.0015643383,0.072,0.077,0.551,0,PVT
169101.0,2026,4,20,22,58,0,32.880892,-117.2327826,33.021,-0.743,28.644,26.268,3,0,13,0.0171,0.19,0.0015643383,0.034,0.187,0.558,0,PVT
169102.0,2026,4,20,22,58,0,32.8808862,-117.2327853,31.681,-2.083,28.011,26.189,3,0,11,0.024399999999999998,0.198,0.0015643383,0.155,0.123,0.565,0,PVT
169103.0,2026,4,20,22,58,0,32.8808869,-117.2327784,31.08,-2.684,28.604,26.332,3,0,10,0.032400000000000005,0.312,0.0015643383,0.221,0.219,0.565,0,PVT
169104.0,2026,4,20,22,58,0,32.8808769,-117.2327693,30.506,-3.258,28.248,26.424,3,0,12,0.0276,0.4,0.0015643383,0.154,0.369,0.563,0,PVT
169105.0,2026,4,20,22,58,0,32.8808772,-117.2327659,29.506,-4.258,27.738,26.491,3,0,10,0.0331,0.532,0.0015643383,0.083,0.525,0.57,0,PVT
169106.0,2026,4,20,22,58,0,32.8808762,-117.2327559,28.779,-4.984,27.951,26.63,3,0,11,0.0318,0.727,0.0015643383,0.126,0.716,0.573,0,PVT
169107.0,2026,4,20,22,58,0,32.8808671,-117.2327546,28.138,-5.625,28.17,26.784,3,0,13,0.027000000000000003,0.636,0.0015643383,-0.052,0.634,0.575,0,PVT
169108.0,2026,4,20,22,58,0,32.8808491,-117.2327304,25.469,-8.295,27.006,26.341,3,0,13,0.0165,0.911,0.0015643383,0.17,0.895,0.595,0,PVT
169109.0,2026,4,20,22,58,0,32.8808549,-117.2327195,23.803,-9.961,27.178,26.454,3,0,14,0.0163,1.228,0.0015643383,0.532,1.107,0.609,0,PVT
169110.0,2026,4,20,22,58,0,32.88085,-117.2327095,22.375,-11.389,27.061,26.513,3,0,13,0.023799999999999998,1.274,0.0015643383,0.541,1.154,0.619,0,PVT
169111.0,2026,4,20,22,58,0,32.8808365,-117.2326917,21.69,-12.074,25.937,26.123,3,0,12,0.016399999999999998,1.29,0.0015643383,0.477,1.199,0.62,0,PVT
169112.0,2026,4,20,22,58,0,32.880832,-117.2326749,20.717,-13.047,25.748,26.07,3,0,15,0.014499999999999999,1.296,0.0015643383,0.354,1.247,0.624,0,PVT
169114.0,2026,4,20,22,58,0,32.880866,-117.2326326,17.253,-16.51,26.174,25.916,3,0,13,0.0173,1.749,0.0009459563,1.05,1.399,0.651,0,PVT
169115.0,2026,4,20,22,58,0,32.8808764,-117.2326207,16.36,-17.404,26.8,26.079,3,0,14,0.015300000000000001,1.733,0.0009459563,1.153,1.294,0.654,0,PVT
169116.0,2026,4,20,22,58,0,32.8808828,-117.2326117,15.478,-18.286,27.496,26.227,3,0,14,0.015300000000000001,1.604,0.0009459563,1.115,1.154,0.656,0,PVT
169117.0,2026,4,20,22,58,0,32.8808829,-117.2325851,13.394,-20.37,27.313,25.839,3,0,14,0.0166,1.679,0.0009459563,1.055,1.306,0.671,0,PVT
169118.0,2026,4,20,22,58,0,32.8808589,-117.2325793,13.177,-20.586,28.078,25.979,3,0,14,0.0166,1.151,0.0009459563,0.465,1.052,0.66,0,PVT
169119.0,2026,4,20,22,58,0,32.8808527,-117.232577,12.47,-21.293,28.943,26.128,3,0,15,0.0151,0.956,0.0009459563,0.259,0.921,0.662,0,PVT
169120.0,2026,4,20,22,58,0,32.8808428,-117.2325429,8.433,-25.331,29.055,25.833,3,0,11,0.0189,0.994,0.0009459563,0.2,0.973,0.696,0,PVT
169121.0,2026,4,20,22,58,0,32.880841,-117.2325421,7.713,-26.051,30.174,26.0,3,0,13,0.0166,0.749,0.0009459563,0.117,0.74,0.697,0,PVT
169122.0,2026,4,20,22,58,0,32.8808367,-117.2325391,7.058,-26.706,31.118,26.159,3,0,14,0.016,0.654,0.0009459563,0.025,0.653,0.698,0,PVT
169123.0,2026,4,20,22,58,0,32.8808724,-117.2325256,6.875,-26.889,30.778,25.804,3,0,12,0.0179,1.005,0.0009459563,0.513,0.864,0.696,0,PVT
169124.0,2026,4,20,22,58,0,32.8808753,-117.2325239,6.123,-27.64,31.741,25.958,3,0,13,0.0163,0.862,0.0009459563,0.483,0.714,0.698,0,PVT
169125.0,2026,4,20,22,58,0,32.8808814,-117.2325326,5.144,-28.62,32.968,26.119,3,0,12,0.0171,0.584,0.0009459563,0.404,0.422,0.706,0,PVT
169126.0,2026,4,20,22,58,0,32.8808643,-117.2325583,4.12,-29.644,32.67,25.92,3,0,12,0.018000000000000002,0.145,0.0009459563,0.142,-0.026,0.708,0,PVT
169127.0,2026,4,20,22,58,0,32.8808586,-117.2325586,3.499,-30.265,33.478,26.076,3,0,13,0.0166,0.152,0.0009459563,0.143,-0.053,0.707,0,PVT
169128.0,2026,4,20,22,58,0,32.8808549,-117.2325555,2.85,-30.913,34.266,26.232,3,0,13,0.0166,0.144,0.0009459563,0.032,0.14,0.709,0,PVT
169129.0,2026,4,20,22,58,0,32.8808388,-117.2325457,1.924,-31.839,33.841,25.83,3,0,11,0.0189,0.116,0.0009459563,-0.007,0.116,0.705,0,PVT
169130.0,2026,4,20,22,58,0,32.880813,-117.2325318,1.42,-32.344,34.522,25.985,3,0,12,0.0168,0.563,0.0009459563,-0.372,0.422,0.702,0,PVT
169131.0,2026,4,20,22,58,0,32.8808006,-117.2325177,0.961,-32.803,35.261,26.169,3,0,13,0.0166,0.71,0.0009459563,-0.394,0.59,0.697,0,PVT
169132.0,2026,4,20,22,58,0,32.8807939,-117.2325938,5.03,-28.734,34.981,25.935,3,0,10,0.0216,0.606,0.0009459563,-0.588,0.146,0.65,0,PVT
169133.0,2026,4,20,22,58,0,32.8807762,-117.2325945,4.51,-29.254,35.663,26.106,3,0,11,0.019299999999999998,0.597,0.0009459563,-0.597,0.004,0.647,0,PVT
169134.0,2026,4,20,22,58,0,32.8807567,-117.2325904,3.667,-30.097,34.171,25.987,3,0,12,0.0163,0.445,0.0009459563,-0.409,-0.175,0.646,0,PVT
